Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2019,"Ronny Rodriguez","DET",69,0.05797101,0.36231884,0.16,0.16923077,0.2173913,0.44615385,0.66354515,0.27692308,0.19444444,5.726671358424558,-2.957538450282679,0.2703508570574332,64.91598345335031,11875
2019,"Joc Pederson","LAD",93,0.11827957,0.17204301,0.6875,0.25316456,0.35483871,0.51898734,0.87382605,0.26582278,0.25423729,15.190323847685441,3.4855193229061214,0.36329452773576143,123.76138828347368,11899
2019,"Hanser Alberto","BAL",64,0.015625,0.109375,0.14285714,0.33870968,0.34375,0.35483871,0.69858871,0.01612903,0.375,7.03762175506596,-1.0172974877929273,0.30154850147664547,86.00910303029788,11902
2019,"Joe Panik","SFG",116,0.07758621,0.10344828,0.75,0.23584906,0.30172414,0.36792453,0.66964867,0.13207547,0.24175824,11.577922823023494,-3.021618304658238,0.28980275269212397,75.62645602767132,11936
2019,"Travis Shaw","MIL",65,0.16923077,0.38461538,0.44,0.18867925,0.33846154,0.39622642,0.73468796,0.20754717,0.28,7.624087367543607,-0.5566899884849493,0.31002919825296554,88.87417777978149,11982
2019,"Niko Goodrum","DET",114,0.15789474,0.21929825,0.72,0.24468085,0.35964912,0.46808511,0.82773423,0.22340426,0.28358209,17.219370945076097,2.871546043733704,0.34907710709069906,118.14379076734494,12092
2019,"Max Kepler","MIN",119,0.10084034,0.17647059,0.57142857,0.27358491,0.35294118,0.46226415,0.81520533,0.18867924,0.3,17.772432598620096,2.795317131429354,0.34711167692136363,116.81493872246418,12144
2019,"Nick Ahmed","ARI",134,0.06716418,0.19402985,0.34615385,0.30081301,0.34328358,0.45528455,0.79856813,0.15447154,0.35416667,18.45575201694307,1.5907648522072761,0.33367053189672025,104.35854991126499,12147
2019,"Eddie Rosario","MIN",127,0.04724409,0.1496063,0.31578947,0.31092437,0.33858268,0.57142857,0.91001125,0.2605042,0.30107527,21.777973158305926,5.7939927857578235,0.37271514276819906,134.1257638422932,12155
2019,"Austin Barnes","LAD",76,0.14473684,0.23684211,0.61111111,0.25,0.39473684,0.36666667,0.76140351,0.11666667,0.33333333,10.378806503434552,0.8135899025396244,0.33232134902799454,103.47487516061105,12158
2019,"Ben Gamel","MIL",76,0.10526316,0.27631579,0.38095238,0.22727273,0.31578947,0.39393939,0.70972886,0.16666666,0.29545455,8.56734640470072,-0.9978701961942081,0.30474767481025894,85.41493662019374,12160
2019,"Xander Bogaerts","BOS",139,0.08633094,0.20863309,0.4137931,0.26771654,0.33093525,0.51181102,0.84274627,0.24409448,0.28888889,21.269819996655823,3.7755422660716778,0.35135978631836046,119.68713888869299,12161
2019,"Maikel Franco","PHI",101,0.10891089,0.10891089,1,0.2,0.28712871,0.3,0.58712871,0.1,0.21794872,5.23340026794824,-7.4782691621884405,0.23428077635012176,39.26120878274289,12179
2019,"Jorge Alfaro","MIA",91,0.06593407,0.30769231,0.21428571,0.22619048,0.28571429,0.45238095,0.73809524,0.22619047,0.26,10.6196913342747,-0.8333969641652793,0.30934231818377317,88.42429171322773,12180
2019,"Rougned Odor","TEX",96,0.09375,0.36458333,0.25714286,0.1744186,0.25263158,0.36046512,0.6130967,0.18604652,0.23404255,7.304872448258534,-4.777506416029797,0.26236529036572104,59.51684142664508,12282
2019,"Tommy La Stella","LAA",110,0.08181818,0.08181818,1,0.33333333,0.40186916,0.53125,0.93311916,0.19791667,0.32926829,20.93857302831808,7.094180579654366,0.39454567153877185,148.88565877532588,12371
2019,"Kevin Pillar","SFG",98,0.03061224,0.20408163,0.15,0.20430108,0.23469388,0.30107527,0.53576915,0.09677419,0.24657534,3.8367092412058694,-8.4973858494218,0.21962832224865755,29.66428606402439,12434
