Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2020,"Todd Frazier","2 Tms",96,0.0625,0.28125,0.22222222,0.25287356,0.32291667,0.43678161,0.75969828,0.18390805,0.33333333,12.759347044761999,0.7086182468494019,0.3285106097658475,95.60565474866462,785
2020,"Albert Pujols","LAA",86,0.04651163,0.15116279,0.30769231,0.22222222,0.26744186,0.41975309,0.68719495,0.19753087,0.21875,8.524175534155763,-2.2712690139742726,0.2884590226061204,85.29813978459045,1177
2020,"Wilson Ramos","NYM",69,0.08695652,0.2173913,0.4,0.16129032,0.24637681,0.24193548,0.48831229,0.08064516,0.19565217,3.1696081310317252,-5.491853192467954,0.22542484255804532,47.36757390764382,1433
2020,"Miguel Cabrera","DET",108,0.14814815,0.15740741,0.94117647,0.25,0.36111111,0.43478261,0.79589372,0.18478261,0.25714286,16.205382111001107,2.648312213349434,0.3488258388307359,119.44039603284885,1744
2020,"David Peralta","ARI",107,0.06542056,0.17757009,0.36842105,0.32,0.36448598,0.44,0.80448598,0.12,0.37974684,16.139049475831936,2.7075080031585195,0.3497531865244714,117.1427526068153,2136
2020,"Edwin Encarnacion","CHW",82,0.09756098,0.26829268,0.36363636,0.13888889,0.24390244,0.43055556,0.674458,0.29166667,0.09090909,8.014037890020912,-2.279292958196099,0.28681608089586585,83.6265310340235,2151
2020,"Carlos Santana","CLE",122,0.18852459,0.13934426,1.35294118,0.22680412,0.37704918,0.43298969,0.81003887,0.20618557,0.22368421,18.79162559335876,3.477157746011501,0.3535430145657752,116.4420660425806,2396
2020,"Nelson Cruz","MIN",104,0.11538462,0.28846154,0.4,0.2967033,0.38461538,0.52747253,0.91208791,0.23076923,0.38181818,18.438052510543532,5.383096312804886,0.38111114797025625,141.9350301076665,2434
2020,"Roberto Perez","CLE",61,0.09836066,0.36065574,0.27272727,0.16666667,0.26229508,0.18518519,0.44748027,0.01851852,0.28125,2.353862619863585,-5.303371303810045,0.21671507202210974,22.7833558127581,2900
2020,"Mitch Moreland","2 Tms",82,0.08536585,0.2195122,0.38888889,0.24324324,0.31707317,0.54054054,0.85761371,0.2972973,0.24,12.892755543211186,2.5994246949941737,0.35566217369503444,124.9874719151165,3086
2020,"Shin-Soo Choo","TEX",66,0.12121212,0.28787879,0.42105263,0.19642857,0.28787879,0.21428571,0.5021645,0.01785714,0.28205128,3.290880616413615,-4.993995432151296,0.23007753353852492,21.808554430551432,3174
2020,"Robinson Cano","NYM",75,0,0.12,0,0.22972973,0.24,0.37837838,0.61837838,0.14864865,0.22580645,5.829058624541967,-3.5855732488272487,0.26309748967488605,72.23131250587156,3269
2020,"Matt Joyce","MIA",68,0.13235294,0.19117647,0.69230769,0.20689655,0.30882353,0.24137931,0.55020284,0.03448276,0.26086957,5.032017136535945,-3.5039157619854784,0.25868771444348726,67.12838519157141,3353
2020,"Ryan Braun","MIL",60,0.01666667,0.13333333,0.125,0.21818182,0.25423729,0.54545455,0.79969184,0.32727273,0.1627907,7.900436847245313,0.36873134854994066,0.3270457326355627,101.10238247487943,3410
2020,"Anthony Rizzo","CHC",128,0.1328125,0.15625,0.85,0.19047619,0.328125,0.32380952,0.65193452,0.13333333,0.19512195,13.138477757802832,-2.9291606394139658,0.29263827488535926,81.07459050388523,3473
2020,"Eric Thames","WSN",67,0.13432836,0.34328358,0.39130435,0.21818182,0.35820896,0.30909091,0.66729987,0.09090909,0.35483871,7.945229917738707,-0.4651745558044607,0.3115326139464307,88.6288761061222,3711
2020,"Josh Reddick","HOU",103,0.0776699,0.14563107,0.53333333,0.22580645,0.28431373,0.3655914,0.64990513,0.13978495,0.24675325,9.653168333878385,-3.276259438882005,0.2820607341972052,82.88418350674596,3892
2020,"Michael Brantley","HOU",93,0.08602151,0.12903226,0.66666667,0.36470588,0.41935484,0.64705882,1.06641366,0.28235294,0.39130435,21.68400672627088,10.00986320329305,0.44733416777785107,196.01382893335665,4106
2020,"Joey Votto","CIN",118,0.19491525,0.16101695,1.21052632,0.32631579,0.45762712,0.68421053,1.14183765,0.35789474,0.31818182,29.880517777112733,15.068163629678498,0.47111436444470006,193.56968093576558,4314
2020,"Daniel Murphy","COL",68,0.04411765,0.13235294,0.33333333,0.28125,0.31343284,0.40625,0.71968284,0.125,0.30188679,7.738946378077534,-0.7969865204438901,0.30587007602055866,59.967561257603194,4316
2020,"Mike Moustakas","CIN",86,0.11627907,0.22093023,0.52631579,0.25333333,0.34883721,0.52,0.86883721,0.26666667,0.2745098,14.377698179636448,3.5822536315064113,0.3691324550052022,126.26218512355067,4892
2020,"Ender Inciarte","ATL",67,0.13432836,0.23880597,0.5625,0.2,0.3030303,0.25454545,0.55757575,0.05454545,0.26829268,4.919362393709101,-3.4910420798340662,0.2580039022546826,55.38892665188829,4922
2020,"Jason Heyward","CHC",85,0.14117647,0.15294118,0.92307692,0.25352113,0.37647059,0.33802817,0.71449876,0.08450704,0.29824561,10.923524357375278,0.2536082342234982,0.3232980803364799,101.30989241523945,4940
2020,"Asdrubal Cabrera","WSN",82,0.1097561,0.14634146,0.75,0.27777778,0.35365854,0.41666667,0.77032521,0.13888889,0.30508475,11.389542446810019,1.096211598593009,0.33560672257004714,104.51765455979663,4962
2020,"Alex Gordon","KCR",90,0.11111111,0.23333333,0.47619048,0.20512821,0.31111111,0.32051282,0.63162393,0.11538461,0.25454545,8.805917298061683,-2.4916409499813783,0.2869480662875705,75.44782210270107,5209
2020,"Justin Upton","LAA",93,0.10752688,0.20430108,0.52631579,0.25316456,0.35483871,0.50632911,0.86116782,0.25316455,0.26785714,15.341677623840607,3.6675341008627784,0.36650325021436136,138.71940420459654,5222
2020,"Cameron Maybin","2 Tms",60,0.03333333,0.21666667,0.15384615,0.31578947,0.35,0.49122807,0.84122807,0.1754386,0.39534884,9.53625026886047,2.0045447701650985,0.35935999155044557,126.43950511137355,5223
2020,"Justin Turner","LAD",78,0.1025641,0.12820513,0.8,0.37313433,0.46153846,0.64179104,1.1033295,0.26865671,0.39622642,19.424064902878552,9.632847754574566,0.46613836441284573,203.63060556559475,5235
2020,"Robbie Grossman","OAK",86,0.08139535,0.1744186,0.46666667,0.24,0.3372093,0.41333333,0.75054263,0.17333333,0.27586207,11.217628197255339,0.4221836491253025,0.3255802715525908,112.85747326459318,5254
2020,"Aaron Hicks","NYY",108,0.2037037,0.17592593,1.15789474,0.22093023,0.37962963,0.45348837,0.833118,0.23255814,0.23809524,17.32444014678937,3.7673702491377004,0.3611070313186289,130.72927274508348,5297
2020,"Brandon Crawford","SFG",96,0.11458333,0.25,0.45833333,0.20987654,0.32291667,0.39506173,0.7179784,0.18518519,0.24074074,11.413096520511319,-0.6376322774012788,0.31188925818393104,101.59403184960773,5343
2020,"Freddie Freeman","ATL",127,0.16535433,0.12598425,1.3125,0.33653846,0.45669291,0.72115385,1.17784676,0.38461539,0.32911392,32.83017768264739,16.888067710408844,0.4773732312326509,200.17146967999912,5361
2020,"Jose Altuve","HOU",111,0.10810811,0.25225225,0.42857143,0.18181818,0.27027027,0.24242424,0.51269451,0.06060606,0.24285714,6.290547790711792,-7.643107381874649,0.23814885036365405,52.82650429915494,5417
2020,"Ji-Man Choi","TBR",69,0.17391304,0.26086957,0.66666667,0.24074074,0.36231884,0.46296296,0.8252818,0.22222222,0.31578947,9.82028849447217,1.15882717097249,0.33966759781339273,122.6807152066095,5452
